index,smiles
793,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@@H]4[C@@]3(CC[C@@](C4)(C=C)O)C)C
794,C1=CC=C2C(=C1)C(=O)C=CO2
795,CC(C)CCC(=O)O
796,CN(CCCCCCOC1=CC2=C(C=C1)C(=NS2)C3=CC=C(C=C3)Br)CC=C
797,C1=CC=C2C(=C1)C=CC(=O)N2
798,C(CN)CSC[C@@H](CO)N
799,C12C3C(=O)O[Sb-]4(O3)OC(C5C(=O)O[Sb-](O1)(O5)OC2=O)C(=O)O4.[Na+].[Na+]
800,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C
801,C[C@]12CC[C@](C[C@@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O
802,C1CCC2CCCCC2C1
803,C(CNC(CO)(CO)CO)CNC(CO)(CO)CO
804,[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O[C@@H]2[C@@H]([C@H]([C@H](O[C@@H]2C(=O)O)O[C@@H]3[C@@H]([C@H](C(O[C@@H]3C(=O)O)O)O)O)O)O)C(=O)O)O)O
805,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)O)O)C)C)C2C1)CO)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C
806,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
807,CC(C)C[C@H](C(=O)O)N
808,CCC(C)(C)C(=O)OC
809,[Mg+2].[Br-].[Br-]
810,[B-](CCCC[C@@H](C(=O)O)N)(O)(O)O
811,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
812,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC=CC=C3
813,C1CC(=O)O[C@H]1[C@H]2C3=CC=CC=C3CCN2C(=O)OCC4=CC=CC=C4
814,[O-]P(=O)([O-])[O-].[Mn+2]
815,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@H]1C(=O)CO)C)O)C)F
816,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2
817,NS(=O)O
818,CCOC1=CC=CC=C1C[C@@H](C2=CC=CC=C2)N3CCNCC3.[Cl-]
819,CCCCOCCO
820,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCCC5(C)C)C)C)C2C1)C)C)C
821,F[Cu]
822,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4(C3(CC2)C)C)(C)C)O)C)C
823,C1OC2=C(O1)C=C(C=C2)CCN
824,CCC1=CC=C(C=C1)NC(=O)P(=O)(O)O
825,CC(C)(C)C1=NC2=C(N1)C3=C(C=C(C=C3)F)C4=C2C=CNC4=O
826,CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])NN=C2C(=O)C=CC3=CC=CC=C32.CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])NN=C2C(=O)C=CC3=CC=CC=C32.[Ba+2]
827,C[C@H]1[C@H]([C@H](CC(O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5O)O)(C(=O)C)O)N)O.Cl
828,C=[CH]
829,CCCCN(CCCC)C1=CC=CC2=C1C=CC=C2S(=O)(=O)Cl
830,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C
831,C1=CC=C2C(=C1)C3=CC=CC=C3C2=NOCCC(=O)O
832,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC
833,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N
834,CC(=CCC/C(=C/CC/C(=C/C=O)/C)/C)C
835,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
836,CC(=C)C1CCC(=CC1)C(=O)O
837,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F
838,[125IH]
839,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
840,C1CN(CCC1C(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)C5=CC=NC=C5
841,C/C(=N\OC(=O)N)/C1=CC(=C(C=C1)OC)OC2CCCC2
842,CCCCCN
843,C(CS)C(=O)O
844,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
845,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl
846,C1=CC=NC(=C1)COC2=C(C=C(C=C2)C3=CC4=C(C=C3)C=CN4)CNC5=C(N=CC=C5)N
847,C1=CC(=C(C=C1F)OCC(=O)O)C(=S)NCC2=C(C=C(C=C2)Br)F
848,C[C@]12CCCC=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
849,CN(C)C1=NC=NC2=C1NC=[N+]2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
850,C([C@@H](C(=O)[O-])O)[NH3+]
851,C1CC(C1)O
852,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]
853,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1CC2=CN(CCCCCCNC1=O)C3=CC=CC=C23
854,CCCC[N+]#[C-]
855,C1=CC=C(C(=C1)C(=O)O)O
856,CC(C)C(C(=O)O)N
857,C1C=C[C@H]2C(=C1)C=CC3=C(N2CC4=CN=C5C(=N4)C(=NC(=N5)N)N)C=CC(=C3)O
858,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)NCC6=CN=CC=C6)O
859,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O
860,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C
861,CCCC(=O)SCC[N+](C)(C)C
862,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O
863,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
864,CCC(=O)O[C@@]1([C@H](CC2[C@@]1(C[C@@H]([C@]3(C2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl
865,CC(=CCC[C@](C)(C1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C
866,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCO)OC(=O)CCCCCCCC=CCCCCCCCC
867,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)C=C[C@]34C
868,CC(C)(CC(=O)O)O
869,C1CCC2(CC1)CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSS2)C(=O)N3CCCC3C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N)CC4=CC=CC=C4)CC5=CC=C(C=C5)O
870,C(CC(C(=O)O)N)CC(C(=O)O)N
871,C1=CN(C(=O)N=C1N)[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)OP(=O)([O-])[O-])O
872,C1=C/C(=C/N=O)/NC=C1
873,[O-]S(=O)(=O)[O-].[Ni+2]
874,CC1=C(C(=O)NO1)C[C@@H](C(=O)O)N
875,C1CCC(C1)N2C3=C(C(=N2)C4=CN=C5C(=C4)C=CN5)C(=NC=N3)N
876,CCCNC(=O)[C@@H]1[C@H](O1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2CCC[C@H]2C(=O)OC
877,CC(C)[C@@H](C(=O)NS(=O)(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O)N
878,CCCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
879,CC1(C2CC=C(C1C2)CCO)C
880,N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo]
881,C1CC(N(C1)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)C3=CC=CC=C3N=C(N)N)C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)C6=CC=CC=C6N=C(N)N
882,CC(C)CN(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)OC
883,[129IH]
884,CCCCCCCCCCCCCCCC(=O)OC
885,CC[C@@]1(CC[C@H]2[C@H](C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C
886,CC(C)N
887,C1=CC2=C(C=C1S(=O)(=O)N)NC(=N2)C3=CSC=N3
888,[11B]
889,[99Mo]
890,CCN1C2=CC3=C4CCCC5=C(NNC5=C4N=C3C=C2C(C1=O)(C)C)C
891,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
892,CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=CC=C3)N=C1CC4=CC=C(C=C4)C(=N)N
893,C1C(C[C@@H](C([C@H]1OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)(O)C(=O)O
894,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
895,C[C@@H]1CC[C@H](C2=C(CC[C@H]12)C)/C=C(\C)/C(=O)O
896,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O
897,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
898,C[N+](C)(C)C1=CC=CC(=C1)C(C(F)(F)F)(O)O
899,C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
900,CCOC(=O)[C@@H]1[C@@H]([C@@H]2C(=C([C@H]1O2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C(=O)OCC
901,CCCC[C@@H](C(=O)C(=O)NC1=CC=NN1)NC(=O)OCC2(CCC2)CC3=CC=C(C=C3)F
902,CC(C)[C@H](NS(=O)(=O)CCC1=CC=CC=C1)P(=O)(C[C@@H](C2=CC=CC(=C2)CN)C(=O)O)O
903,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@H]6[C@H](O6)[C@@H]([C@H]5O)O)C=C2
904,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
905,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC=C(C=C3)C(=O)NCC4CC4
906,C1C[C@@H](NC1)COC2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)C4=CSC=C4
907,CC(C)CCC(C(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O
908,CCN(CC)CCOC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)CC3=CC=CC=C3)(C)C.I
909,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O
910,[2H]C(=O)[2H]
911,[H+].[H+].[H+].[OH-]
912,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OS(=O)(=O)N)CCC4=CC(=C(C=C34)OC)OS(=O)(=O)N
913,O.[Ag].[Ag]
914,CC(C)[C@H](CO)NC1=NC2=C(C(=N1)NC3=CC(=CC=C3)Cl)N=CN2C(C)C
915,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C
916,CC1=CC(=CC(=C1)O)C
917,C[C@@H]([C@H](C(=O)O)N)OP(=O)(O)O
918,CC([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@H]([C@H]2O)N(C)C(=O)CN)OC)O)N)N)N.OS(=O)(=O)O.OS(=O)(=O)O
919,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
920,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC/C=C\CCCCCCCC
921,C1CC(NC1)C(=O)O
922,CC12CC[C@H](C[C@@H]1CCC3C2CCC4(C3CCC4C(=O)CO)C)O
923,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
924,CCCCCCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O
925,CCCCN=C(N)N=C(N)N
926,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
927,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
928,C([C@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O
929,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O
930,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
931,[Li+].[Li+].[Li+].[Li+].[CH3-]
932,C/C(=C\CNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)/CO
933,CCCCCCCCCC1=CC=C(C=C1)O
934,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
935,C[C@H]/1CC[C@@H]2C[C@H](C[C@@](O2)([C@@H]3CSC(=O)N3)O)OC(=O)/C=C(\CC/C=C1)/C
936,C/C=C(\CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)/C(C)C
937,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6
938,C1[C@H](CO[C@@H]1CO)O
939,C([C@@H](C(=O)O)N)SS(=O)(=O)O
940,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C2=CC=CC=C2
941,C1=CC=C2C(=C1)NC=N2
942,C1[C@H]([C@@H]1C2=CC3=C(C=C2)C=C(C=C3)C(=N)N)C4=CC=CC=C4
943,CCS(=O)(=O)O
944,CC(=O)N[C@H]1[C@@H]([C@H]([C@@H](O[C@H]1O)CO)O)O
945,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N
946,CCC(C)[C@@H](C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C3CCCN3C(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CSSC4=CC(=C(C=C4)[N+](=O)[O-])C(=O)O)C(=O)O
947,C1=CC(=CC=C1C[C@H](C(=O)O)N)Cl
948,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C
949,C1C[C@H]([C@@H](CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC=C(C=C3)O
950,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C(CN)N
951,C1=NC2=C(N1)C(=O)NC(=O)N2
952,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
953,C([C@H](C(=O)O)OP(=O)(O)O)O
954,C(C(=O)O)N
955,CCCC/C=C\CCCCCCCC(=O)O
956,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C
957,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
958,CC(C(=O)O)C(=O)O
959,C1CC1C(=O)NC2=CC=CC(=C2)NC3=NC=CC(=N3)NC4=CC=CC(=C4)C(F)(F)F
960,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Si+4].[W].[W].[W].[W].[W].[W].[W].[W].[W]
961,CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C
962,C(CN)CO
963,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
964,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(=O)N
965,C(C(CN)O)C(=O)O
966,CC(CCO)O
967,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C
968,[SiH3][SiH3]
969,C([C@H](C(=O)[O-])N)C(=O)O.C([C@@H](C(=O)[O-])N)C(=O)O.[Zn+2]
970,C1CCC(CC1)C(=O)O
971,COCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCOC
972,CC12CC(C3C(C1CCC2(C(=O)COP(=O)(O)O)O)CCC4=CC(=O)C=CC34C)O
973,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCNC1=C(C=C(C=C1)[N+](=O)[O-])N=[N+]=[N-]
974,C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N
975,C1CN(CCC1NCC2=CC=CC=C2O)S(=O)(=O)NC3=CC(=CC=C3)OC4=CC=C(C=C4)F
976,CCCCC/C=C/CC/C=C/CCCCCCC(=O)O
977,CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
978,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC(=C(C(=C2)Cl)OCCN)Cl
979,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
980,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
981,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
982,C1=CC=C2C(=C1)C(=C(N2)C3=C4C=CC=CC4=NC3=O)NO
983,C[C@H]1[C@H]2[C@H](C[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O)C)C)O[C@]7([C@@H]1OC([C@H]7O)(C)C)O
984,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
985,O.[Cu].[Cu]
986,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
987,CC(=O)NC1=NN=C(S1)S(=O)(=O)N
988,CC1CCCO1
989,[Ho]
990,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
991,CC[C@H]1CCCCN1CCC(=O)NC2=CC3=C(C=C2)C=C4C=CC(=CC4=N3)NC(=O)CCN5CCCC[C@H]5CC
992,CC1=C(C2=CC3=C(C(=C(N3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1N2)C)CCC(=O)OC)CCC(=O)OC)C)C=C)C)C=C
993,CC1(C2=C(C=CC(=C2)C3=CC=C(N3C)C#N)NC(=S)O1)C
994,[O-]S(=O)(=O)[S-].[O-]S(=O)(=O)[S-].[Na+].[Na+].[Na+].[Au+]
995,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O)O)O)O
996,C([C@H](COP(=O)(O)OCC(COP(=O)(O)OC[C@@H](COC=O)OC=O)O)OC=O)OC=O
997,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
998,CCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCC
999,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)CCCO
1000,C(CCN)C[C@@H](C(=O)O)N
1001,N.N.N.N.N.N.[Cl-].[Cl-].[Cl-].[Co+3]
1002,C1=CC=C(C=C1)CSC[C@@H](C(=O)O)N
1003,CN(C)C(=NCCC[C@@H](C(=O)O)N)N
1004,C1CCCC(CC1)CC2=CC3=C(S2(=O)=O)C=C(C=C3)OS(=O)(=O)N
1005,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
1006,COC1=CC(=CC(=C1)C2=NC(=C(C(=N2)N)CN)C3=C(C=C(C=C3)Cl)Cl)OC
1007,C[C@@H]1C[C@@H]([C@@H]2[C@H]([C@H](C=CC2=C1)C)CC[C@H](C[C@H](CC(=O)O)O)O)O
1008,C12=C(NC(=O)N1)NC(=O)NC2=O
1009,CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
1010,C1[C@@H]([C@H]([C@@H](N1)CO)O)O
1011,CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C
1012,CCOCCOCCOCCOCCOCCOCC
1013,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
1014,CC(C)C1=CC(=C(C)C)CCC1O
1015,CC1=CC(=O)C[C@H]2[C@]1([C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C)C
1016,CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C
1017,C[Si]C
1018,C[C@@H](/C=C/C=C/C(C)C)C1=NC(=CS1)C2=NC(=CS2)/C=C/[C@@H]([C@@H](C)/C(=C\C(=O)N)/OC)OC
1019,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@@H]6[C@@H](O6)[C@@H]([C@H]5O)O)C=C2
1020,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)NC
1021,O=[V]=O
1022,CCCCC/C(=C/C/C=C\CCCCCCCC(=O)O)/O
1023,CCC(C)C(=O)O
1024,C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)NC
1025,CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
1026,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4C[C@@H]([C@H](NC(=O)[C@H]5[C@@H]([C@@H](CN5C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H]6C[C@@H](CN6C(=O)[C@H](NC4=O)[C@@H](C)O)O)C([C@H](C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)[C@H](CC(=O)N)O)C)O)O)O
1027,[Li+].[O-]P(=O)=O
1028,C1CCC(CC1)O
1029,CN1CC[C@]23[C@@H]4[C@@H](CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O)F
1030,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
1031,C1C[C@H](NC1)C(=O)O
1032,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)NC(=O)[C@](C)(C(F)(F)F)O)C
1033,CC1=C2C(=NC(=NC2=NC=C1/C=C\C3=C(C=CC(=C3)OC)OC)N)N
1034,CCCC[C@@H](C=O)NC(=O)O[C@H](CC1=CC=CC=C1)C(C)C
1035,[43Ca]
1036,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
1037,C(C(=O)O)(F)F
1038,COC(=O)CN[C@H]1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl
1039,C1=CC=C2C(=C1)C(=O)C(=O)N2
1040,CN(C)C(=O)C(CC[N+]1(CCC(CC1)(C2=CC=C(C=C2)Cl)O)[O-])(C3=CC=CC=C3)C4=CC=CC=C4
1041,CC[C@H](C=O)[C@@H](CNS(=O)(=O)C1=CC=C(C=C1)C)C(=O)O
1042,C1[C@@H](NCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl)CO
1043,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O
1044,CCC(C(=O)O)C(=O)O
1045,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O
1046,C1=CC(=CC(=C1)Br)C2=CC(=[N+]3C(=N2)C=CN3)NCC4=CC=NC=C4
1047,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C
1048,C(CC(=O)O)C(=O)C(=O)O
1049,[B-](/C=C/CC[C@@H](C(=O)O)N)(O)(O)O
1050,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C([NH3+])N)C(=O)C2=NC3=CC=CC=C3S2.C(=O)(C(F)(F)F)[O-]
