index,smiles
1014,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
1015,C(CS[C@@H](CC(=O)O)C(=O)O)N=C(N)N
1016,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O
1017,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl
1018,C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24
1019,C1=C(C(=O)NC(=O)N1C[C@@H](C(=O)O)N)I
1020,C1[C@@H](C(=O)N(C2=CC=CC=C21)CC(=O)NCCO)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
1021,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C/C3=CC=C(C=C3)Br
1022,C1COCCN1C2=CC(=CC=C2)NC3=NC=CC(=N3)NC4=C(C=CC5=C4OCO5)Cl
1023,C1=CC=C2C=NC=CC2=C1
1024,CC1=CC=CC2=C1CCNC2=O
1025,C1=C(C=C(C(=C1Br)O)Br)Br
1026,C1CCC(CC1)(CC(=O)O)CN
1027,C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O
1028,C1=CC=C2C(=C1)C=CC=C2COC3=C(N=CC=C3)N
1029,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N
1030,C1=CC=C2C(=C1)C=CC=C2CC(=O)O
1031,CCCC=O
1032,C1=CC(=CC(=C1)Cl)C(=O)O
1033,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1034,C[C@H](/C=C(\C)/C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
1035,C1C(C1C(=O)O)C(C(=O)O)N
1036,CC(C)N1C2=NC(=NC=C2N=C1NC3=CC=CC=C3F)OC4=C(C=CC=C4F)F
1037,CCCCCCCCCCCCO
1038,C([C@@H](C(=O)O)N)C(=O)O
1039,C1=CC=C(C=C1)[C@@H](CC2=CC(=C(C=C2)C(F)(F)P(=O)(O)O)Br)C(=O)C3=CC=CC=C3
1040,CC1=C(C(=NC(=N1)N)N)C#CC(C)(C)C2=CC(=C(C(=C2)OC)OC)OC
1041,CC(C)CCSP(=O)(O)OP(=O)(O)O
1042,C(CCCC(=O)O)CCC(=O)O
1043,CC(C)(C)O
1044,C1=CC=C2C(=C1)N=C(S2)[C@H](C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4
1045,CC(C)(C(Cl)(Cl)Cl)O
1046,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
1047,C1=C(C(=O)NC(=O)N1C[C@@H](C(=O)O)N)F
1048,CCOC1=CC=CC=C1O[C@H]([C@@H]2CNCCO2)C3=CC=CC=C3
1049,CC1=CC(NC2=CC=CC=C12)(C)C
1050,CC1=NC=C(C(=C1O)CNOCC(=O)O)COP(=O)(O)O
1051,C1C[C@H](NC1)CN
1052,C1=CC2=C(C(=C1)O)N=CC=C2
1053,C1CNCCN1
1054,CC(C)CC(=O)C
1055,C(CCO)CO
1056,CC1=C(C(=CC=C1)C)N
1057,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
1058,C1=CC=C2C(=C1)C3=CC=CC=C3N2
1059,CCCCN1C2=C(C(=O)N(C1=O)CC=C)NC(=N2)CC3=CC=C(C=C3)NC(=O)C
1060,C[C@H]([C@@H](C(=O)O)N)O
1061,CC(C)C[C@H](C(=O)NO)N(CC1=CC=CC=C1)[P@@](=O)(C)C2=CC=CC=C2
1062,C1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O
1063,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=CC=C4
1064,C1CN1
1065,CC1=NC=C(C(=N1)N)CN
1066,C1=CC(=CC=C1C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N)C(=O)O
1067,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
1068,CCC(C)O
1069,CO[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O
1070,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)NC3=CC=C(C=C3)C(=O)N
1071,C(CS)C(=O)O
1072,CC[C@H](CO)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)O)C=C1
1073,C(C(C(=O)O)O)OP(=O)(O)O
1074,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C
1075,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
1076,C1CCCNCC1
1077,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCCOCC3=CC=C(C=C3)Cl
1078,CC(=O)OCC[N+](C)(C)C
1079,CC(CO)C(=O)O
1080,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Cl)OCCCN5CCCCC5
1081,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
1082,C1=CC=C(C(=C1)C(=O)CCC(=O)O)N
1083,CCCO
1084,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl
1085,C=CCN1C2=C(C=CC=C2C(F)(F)F)/C(=C\3/C=CC(=O)C=C3O)/N1
1086,CCCCC(CC)CO
1087,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1
1088,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC
1089,CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1090,CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)OS(=O)(=O)O)O)NC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)O
1091,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
1092,CC(C)OC(=O)C
1093,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
1094,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O
1095,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC(=CC=C4)N
1096,C1=CC=C(C=C1)C(=O)[O-]
1097,CC(=O)CCC(=O)C
1098,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O
1099,C(C(=O)O)NCC(=O)O
1100,C1CCNCC1
1101,II
1102,COC1=CC=CC(=C1)C(=O)N
1103,C1=C2C(=NC=N1)N=CN2
1104,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
1105,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O
1106,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
1107,C=CCCCCCCCCC(=O)O
1108,CC1CCCO1
1109,C1C[C@H](N(C1)C(=O)C[C@@H](CC2=CC=CC=C2F)N)CNC(=O)C3=CC=CC=C3
1110,CNS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N
1111,COC1=C(C=C(C=C1)C(=O)NC2=C(C=NC=C2Cl)Cl)OC3CCCC3
1112,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
1113,C1=CC=NC(=C1)C2=CC=CC=N2
1114,CC(C)(C)C1=CC(=NN1)NC(=O)NC2=CC(=C(C=C2)Cl)COC3=CN=CC=C3
1115,C1=CC=C(C=C1)CO
1116,CC[C@H](C)[C@@H](C(=O)O)N
1117,CC1CCN=C(S1)N
1118,CC1=CC(=CC(=C1O)C)/C=C/C2=CC=CC=C2
1119,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O
1120,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
1121,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
1122,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
1123,CC(C)(C)C1=C(C(=NS1)[O-])C[C@@H](C(=O)O)[NH3+]
1124,CC1=CC=CC=C1OCC(CO)O
1125,C1=CC=C(C=C1)COC2=C(N=CC=C2)N
1126,C1=CC2=C(C(=C(N2O)C3=CC=NC=C3)C4=CC=C(C=C4)F)N=C1
1127,C(=O)C(=O)O
1128,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O
1129,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N
1130,CC(CC1=CC=CC=C1)N(C)CC#C
1131,CC(C)NC(C)C
1132,CC(CC1=CNC2=CC=CC=C21)N
1133,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1134,COC1=C(C(=C(C(=C1F)F)C(=O)N)F)F
1135,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2N)F
1136,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CNC5=CC=CC=C54)N
1137,C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O
1138,CCCCC/C=C/C=C\1/[C@H](C=CC1=O)C/C=C/CCCC(=O)O
1139,C1=CC=C2C(=C1)OC3=CC=CC=C3O2
1140,CCCCCCCCCCCCCCCC(=O)NCCO
1141,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
1142,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3C(O2)(C)C)C(=C1)O
1143,CNC[C@@H](C1=CC(=CC=C1)O)O
1144,C1CC2=CC=CC=C2[C@@H]([C@H]1N)O
1145,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=CN(C=C43)C(=O)CC5=CC=CS5
1146,CC(C(C1=CC=CC=C1)O)N
1147,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
1148,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
1149,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC=C(C=C3)C(=O)NCC4CC4
1150,[OH-].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2]
1151,[OH-].[Na+]
1152,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
1153,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
1154,CC1=CN(C(=O)NC1=O)[C@H]2CC[C@H](O2)COP(=O)(O)O
1155,C1CC(=C(C1)C(=O)O)C(=O)NC2=C(C=C(C=C2F)C3=CC(=CC=C3)OC(F)(F)F)F
1156,C1CCC(CC1)C2=C3C(=NN2)C4=C(C3=O)C(=CC=C4)NC(=O)CN5CCC(CC5)CN
1157,C(C(=O)O)N(CC(=O)O)CC(=O)O
1158,C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
1159,CS
1160,CC(=O)N[C@@H](CO)C(=O)O
1161,C1=CC=C(C(=C1)N)[N+](=O)[O-]
1162,C1=CNC2=CC(=C(C=C21)C(=O)O)NC(=O)C(=O)O
1163,COCCOC1=C(C=C2C3=CC(=NC(=C3C=NC2=C1)N)N4C=CN=C4)OC
1164,C(C(=O)O)OP(=O)(O)O
1165,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
1166,C1=C(C(=O)NC(=O)N1)I
1167,C1=CC(=C(C=C1[C@H](CN)O)O)O
1168,CC1=C(C=C(C=C1)O)NC2=C3C=CC(=CC3=NC=C2)C4=CSC(=N4)C=O
1169,CC1=CC=CC=C1CC(=O)NC2=CC(=C(C(=C2)C)S(=O)(=O)NCC(=O)O)C
1170,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
1171,C[C@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F
1172,CC1=NC(=O)C2=C(N1)C(=CC=C2)O
1173,CNC(=NC)NCCC[C@@H](C(=O)O)N
1174,C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N
1175,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
1176,C1=CC(=C(C=C1C(=O)O)O)O
1177,CC=C(C)C=CC=C(C)C=CC1=C(CCCC1(C)C)C
1178,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2]
1179,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O
1180,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=CC=N3
1181,C(=O)[O-]
1182,CCCN
1183,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N
1184,COCC1=C2C(=CC(=C1)O)[C@@H]3CC(C[C@@H]3[C@@H](O2)C4=CC=C(C=C4)O)(F)F
1185,C1C[C@@H]2N(C1)C(=O)C3=CC4=C(C=C3O2)OCCO4
1186,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
1187,C1CC2=C(C1)N(C(=O)NC2=O)C[C@@H](C(=O)O)N
1188,C1=CC=C2C(=C1)C(=O)/C(=C/3\C4=C(C=CC(=C4)Br)NC3=O)/N2
1189,CC(=O)[O-].CC(=O)[O-].[Zn+2]
1190,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
1191,C(CCN)CC(C(=O)O)N
1192,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
1193,C1COCCN1C2=CC(=CC(=C2)C(=O)NC3=CC4=C(C=C3)NC=C4CCC5=CC=NC=C5)F
1194,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
1195,C(=O)(C(=O)[O-])[O-].[Na+].[Na+]
1196,CCN1C=NC2=C1N=CN=C2N
1197,C1=C(C=C(C(=C1Cl)O)SC2=CC(=CC(=C2O)Cl)Cl)Cl
1198,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C
1199,C1=CC=C(C(=C1)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])OC3=CC(=C(C=C3)C(=O)O)C(=O)O
1200,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
1201,C[C@@H]1C[C@H]2CN1CCN3C(=O)C4=C(N3)C(=CC=C4)C5=NC6=C(C=CC=C6O2)NC5=O
1202,CN1CCN(CC1)S(=O)(=O)C2=CC3=C(C[C@@H](NS3(=O)=O)C4CCCC4)C=C2
1203,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2
1204,CC[N+]1=C(C(=C(C(=C1C)C(=O)OC(C)C)C2=CC=CC=C2Cl)C(=O)O)C(=O)O
1205,C1CC1NC2=NC=CC(=N2)C3=C4C=CC=NN4N=C3
1206,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O
1207,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
1208,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
1209,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
1210,CCCCCC[C@H]([C@H](C)O)N1C=NC2=C1N=CN=C2N
1211,CC1=C(N=C2C=CC(=CC2=C1C(=O)O)F)C3=CC=C(C=C3)C4=CC=CC=C4F
1212,C(=O)(C(=O)O)N
1213,C1=CC=C2C(=C1)C=CC=N2
1214,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C
1215,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N
1216,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O
1217,C1=CC(=CC(=C1)O)CO
1218,C=C
1219,C[C@@]1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N
1220,CC(CC1=CC=CC=C1)N
1221,C1COCCN1CCNC2=CC\3=C(C=C2)ON/C3=C/4\C=C(C(=CC4=O)O)Cl
1222,COS(=O)(=O)O
1223,COCC(COC)N1C=CC2=C1C=CC3=C2C(=NC(=N3)N)N
1224,[O-]S(=O)S(=O)[O-]
1225,CC1=CN=C(N=C1N)C
1226,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
1227,COC1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CS3)C4=CC=C(C=C4)OC
1228,C1=CC2=C(C(=O)N=C2C=C1)NC3=CC=C(C=C3)O
1229,C([C@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O
1230,C(C(Cl)(Cl)Cl)(Cl)Cl
1231,CN1C2=C(C(=O)N(C1=O)C)NC=N2
1232,C1=CNC(=O)NC1=O
1233,C(CCN)CN
1234,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)S
1235,C1=CC(=CC=C1C2=CC3=C(C=C2)C(=C(C=C3)O)Cl)O
1236,C(CCN)CCN
1237,C1CC(CNC1)C(=O)O
1238,COCC1=C2C(=CC(=C1)O)[C@@H]3CCC[C@@H]3[C@@H](O2)C4=CC=C(C=C4)O
1239,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
1240,C1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NCC4=CN=CN=C4)Br
1241,C(C(CC(=O)O)O)C(=O)O
1242,C1CCC(CC1)C(=O)O
1243,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
1244,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O
1245,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
1246,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
1247,COC1=NC=C(C=C1)C2=CC(=NC=N2)N3C[C@@H]([C@H](C3)N)C4=CC(=C(C=C4F)F)F
1248,C1=CC=C(C=C1)C(C(=O)O)O
1249,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
1250,COC1=CC=CC=C1C2=CC=C(O2)C(=O)O
1251,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
1252,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
1253,C1=CC=C2C(=C1)C=CC(=O)O2
1254,C1=C(C=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])[N+](=O)[O-]
1255,C1=CC=C(C=C1)CCC(=O)NC2=CC3=C(C=C2)C=CN3CC[C@H](CO)N4C=C(N=C4)C(=O)N
1256,C1CN(CC1(F)F)C(=O)[C@@H]2C[C@@H](CN2)N3CCN(CC3)C4=NC=CC=N4
1257,CC(=O)NC1=C(NN=C1)C(=O)NC2=CC=C(C=C2)F
1258,CC1=C2C=CN(C2=CC=C1)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O
1259,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
1260,CCCCCCCCCCCCCC(=O)OC(C)C
1261,COC(=O)CCC(=O)OC
1262,CC(C)[C@@H](C(=O)N1CCCC1)N
1263,C(C(C(C(C(=O)CO)O)O)O)O
1264,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)F
1265,C1=CC=C(C(=C1)C=O)C=O
1266,C(C[C@@H](C(=O)O)N)CN=C(N)N
1267,[K+].[I-]
1268,C1CN(C[C@@H](N1)CC2=CC=CC=C2)C3=NN=C(C(=C3)C4=CC=NC=C4)C5=CC6=CC=CC=C6C=C5
1269,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OC(=O)C(CO)N)O)O
1270,C1=CC2=C(C=CC(=C2)C(F)(F)P(=O)(O)O)C=C1C(=O)N[C@@H](CCC(=O)O)C(=O)N
1271,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
1272,CC(C)[C@H](CO)NC1=NC2=C(C(=N1)NC3=CC(=CC=C3)Cl)N=CN2C(C)C
1273,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O.Cl
1274,COC1=CC(=C(C=C1CCN)OC)Br
1275,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC
1276,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C
1277,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C
1278,C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N
1279,CC1=CC=C(CC1)C(C)C
1280,C1=CC=C(C=C1)CCC(=O)O
1281,C=C(C(=O)O)OP(=O)(O)O
1282,C1CCC(CC1)N
1283,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
1284,CC1=CC2=C(S1)C3=C(N2C)C(=O)N(N=C3)CC4=CC=CC=C4F
1285,CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)N)C
1286,CC(C)I
1287,C(CCl)N(CCCl)CCCl
1288,C[C@@H](C(=O)C1=CC=CC=C1)N
1289,C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O
1290,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
1291,C12=C(NC(=O)N1)NC(=O)NC2=O
1292,C1=C(C(=CC(=C1Cl)O)Cl)O
1293,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
1294,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
1295,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
1296,CP(=O)(O)O
1297,COC1=C(C=C(C=C1)O)NC(=O)NC(=O)C2=C(C=C(C=C2)F)Cl
1298,C[C@@H]([C@H](CCC1=C2C(=CC=C1)N=C(O2)C3=CC=C(C=C3)Cl)N4C=C(N=C4)C(=O)N)O
1299,CC(CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
1300,[HH]
1301,C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O
1302,CCCN(CCC)C1CCC2=C(C1)C=C(C=C2)O
1303,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F
1304,C1=CC(=CC(=C1)C(=O)O)C(=O)O
1305,CN1CCC[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
1306,C1=CC(=C(C(=C1)O)N)C(=O)O
1307,C(C(COP(=O)(O)O)O)O
1308,C1=CC2=C(C=C1Cl)C=C(N2)C(=O)NCCOCCOCCNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl
1309,C(C(=O)O)N=C(N)N
1310,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
1311,C[C@H](C1=NC(=NO1)C2=CC=C(C=C2)S(=O)(=O)C)[C@@H](C(=O)N3CCCC3)N
1312,CCCN=C(N)NCCCC(C(=O)O)N
1313,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
1314,C(C(CO)OP(=O)(O)O)O
1315,C1=CN(C(=O)NC1=O)C[C@@H](C(=O)O)N
1316,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br
1317,CSCCC(=O)C(=O)O
1318,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
1319,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C2=CN=C3C=CC=C(C3=C2)NC4=CC=CC=N4
1320,C1=C(C=C(C(=C1I)I)C(=O)O)I
1321,C[N+](C)(C)C[C@@H](CC(=O)[O-])O
1322,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
1323,CNC(=O)[C@@H]1CC2=C(CN1C(=O)OCC3=CC=CC=C3)C=C(C=C2)NS(=O)(=O)O
1324,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
1325,C1CCC(C(C1)N)N
1326,[NH4+].[OH-]
1327,COC1=C(C=CC(=C1)C(C(=O)O)O)O
1328,CC1=CC2=C(C=C1)N(C3=C2CCCC3)C[C@H](CNC4CCCCC4)O
1329,COC(=O)C1=C([C@@H]2C(=C([C@H]1O2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C(=O)OC
1330,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
1331,CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)Br
1332,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl
1333,C1C(=NO[C@@]12[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC=CC=C3
1334,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
1335,CCN(CCCNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)CCCl.Cl.Cl
1336,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C
1337,C1=CC(=C(C=C1O)O)C2=C3C=CC(=O)C=C3NN2
1338,CP(=O)(CC(=O)CC(=O)O)O
1339,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)O)SCCS3
