drug_id,smiles,vector_length,fingerprint_type
DB00474,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,2048,morgan
DB00816,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,2048,morgan
DB06616,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,2048,morgan
DB00594,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,2048,morgan
DB01176,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB00336,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N,2048,morgan
DB00671,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,2048,morgan
DB00173,C1=NC2=NC=NC(=C2N1)N,2048,morgan
DB04572,C1CN1P(=S)(N2CC2)N3CC3,2048,morgan
DB00395,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,2048,morgan
DB06795,C1=CC(=CC=C1CN)S(=O)(=O)N,2048,morgan
DB00481,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,2048,morgan
DB00560,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,2048,morgan
DB01255,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N,2048,morgan
DB00435,[N]=O,2048,morgan
DB00469,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,2048,morgan
DB01626,CN(CC#C)CC1=CC=CC=C1,2048,morgan
DB01205,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,2048,morgan
DB01422,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],2048,morgan
DB00449,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,2048,morgan
DB00647,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C,2048,morgan
DB00452,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,2048,morgan
DB01208,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,2048,morgan
DB01098,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,2048,morgan
DB00590,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,2048,morgan
DB00998,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,2048,morgan
DB00440,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,2048,morgan
DB01065,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,2048,morgan
DB08910,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,2048,morgan
DB00734,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,2048,morgan
DB00825,CC1CCC(C(C1)O)C(C)C,2048,morgan
DB00643,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,2048,morgan
DB01325,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,2048,morgan
DB00988,C1=CC(=C(C=C1CCN)O)O,2048,morgan
DB00925,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,2048,morgan
DB01025,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,2048,morgan
DB00364,C(C1C(C(C(C(O1)OC2(C(C(C(O2)COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al],2048,morgan
DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,2048,morgan
DB01407,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,2048,morgan
DB06782,C(C(CS)S)O,2048,morgan
DB00189,CCC(C=CCl)(C#C)O,2048,morgan
DB01233,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,2048,morgan
DB08604,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,2048,morgan
DB00731,CC(C)C1CCC(CC1)C(=O)NC(CC2=CC=CC=C2)C(=O)O,2048,morgan
DB01619,CN1CCC2=C(C1)C(C3=CC=CC=C23)C4=CC=CC=C4,2048,morgan
DB01414,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O,2048,morgan
DB01394,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,2048,morgan
DB00205,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,2048,morgan
DB00354,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,2048,morgan
DB00779,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O,2048,morgan
DB04841,C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,2048,morgan
DB01544,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,2048,morgan
DB01409,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,2048,morgan
DB05109,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,2048,morgan
DB01197,CC(CS)C(=O)N1CCCC1C(=O)O,2048,morgan
DB00309,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,2048,morgan
DB01119,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,2048,morgan
DB01427,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,2048,morgan
DB01430,C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C,2048,morgan
DB00939,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,2048,morgan
DB00724,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,2048,morgan
DB00218,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,2048,morgan
DB00995,CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au],2048,morgan
DB00806,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,2048,morgan
DB00091,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,2048,morgan
DB00905,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O,2048,morgan
DB00367,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,2048,morgan
DB00514,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,2048,morgan
DB01433,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C,2048,morgan
DB00689,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,2048,morgan
DB00518,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,2048,morgan
DB01347,CCC1=NC(=C(N1CC2=CC3=C(C=C2)OC(=C3Br)C4=CC=CC=C4NS(=O)(=O)C(F)(F)F)C(=O)N)C5CC5,2048,morgan
DB01094,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,2048,morgan
DB00854,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,2048,morgan
DB00911,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,2048,morgan
DB01365,CC(C)(CC1=CC=CC=C1)NC,2048,morgan
DB06809,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,2048,morgan
DB00528,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,2048,morgan
DB00240,CC1CC2C3C(CC4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)Cl,2048,morgan
DB00813,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB00217,CNC(=NC)NCC1=CC=CC=C1,2048,morgan
DB00951,C1=CN=CC=C1C(=O)NN,2048,morgan
DB00740,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,2048,morgan
DB06707,CC(C(C1=CC(=C(C=C1)O)O)O)N,2048,morgan
DB00340,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,2048,morgan
DB01590,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,2048,morgan
DB00361,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,2048,morgan
DB00262,C(CCl)NC(=O)N(CCCl)N=O,2048,morgan
DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,2048,morgan
DB00957,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,2048,morgan
DB09019,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2,2048,morgan
DB00588,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF,2048,morgan
DB01294,C1=CC=C2C(=C1)C(=O)O[Bi]O2.O,2048,morgan
DB00927,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,2048,morgan
DB00877,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,2048,morgan
DB01553,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Cl)C4=CC=CC=C4Cl,2048,morgan
DB01074,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,2048,morgan
DB00298,CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4,2048,morgan
DB01010,CC[N+](C)(C)C1=CC(=CC=C1)O,2048,morgan
DB01117,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,2048,morgan
DB01082,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,2048,morgan
DB08804,CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C,2048,morgan
DB01289,CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NN3CCCCCC3,2048,morgan
DB00428,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,2048,morgan
DB08998,CNCCON=C1C2=CC=CC=C2C=CC3=CC=CC=C31,2048,morgan
DB00234,CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3,2048,morgan
DB00941,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46,2048,morgan
DB08918,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,2048,morgan
DB00778,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,2048,morgan
DB00672,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,2048,morgan
DB00743,C1=CC=C(C=C1)COCC(C(=O)O)N(CCN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])CC(=O)O.[Gd+3],2048,morgan
DB06290,CC1=C(C=CC2=C1N=C(C=C2OC3CC4C(C3)C(=O)N(CCCCC=CC5CC5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC,2048,morgan
DB00922,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N,2048,morgan
DB00148,CN(CC(=O)O)C(=N)N,2048,morgan
DB00704,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,2048,morgan
DB00996,C1CCC(CC1)(CC(=O)O)CN,2048,morgan
DB00853,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,2048,morgan
DB04877,CCC1CC2CC3(C1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)C6CC7C(C(CC8=C6NC9=CC=CC=C89)N(CC7=CC)C)C(=O)OC)C(=O)OC,2048,morgan
DB00999,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,2048,morgan
DB00582,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,2048,morgan
DB00507,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],2048,morgan
DB08842,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2048,morgan
DB01020,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O,2048,morgan
DB01340,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O,2048,morgan
DB00221,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C,2048,morgan
DB08976,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F,2048,morgan
DB01127,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,2048,morgan
DB00636,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,2048,morgan
DB00640,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,2048,morgan
DB08807,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3,2048,morgan
DB00513,C(CCC(=O)O)CCN,2048,morgan
DB00288,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6,2048,morgan
DB08930,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,2048,morgan
DB04946,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,2048,morgan
DB01349,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,2048,morgan
DB00265,CCN(C1=CC=CC=C1C)C(=O)C=CC,2048,morgan
DB00565,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,2048,morgan
DB00987,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,2048,morgan
DB01045,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,2048,morgan
DB00347,CC1(C(=O)N(C(=O)O1)C)C,2048,morgan
DB04839,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,2048,morgan
DB00962,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,2048,morgan
DB00774,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,2048,morgan
DB00799,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,2048,morgan
DB00502,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,2048,morgan
DB00717,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,2048,morgan
DB00759,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,2048,morgan
DB00279,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,2048,morgan
DB08924,CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl,2048,morgan
DB00683,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,2048,morgan
DB06827,C1C(N=C(NC1O)N)C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(CCCN)N,2048,morgan
DB00600,C1=CC=C(C=C1)COC2=CC=C(C=C2)O,2048,morgan
DB00308,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,2048,morgan
DB01207,C1=CC(=CC(=C1)C(F)(F)F)C(=NOCCCCC(=O)O)C2=CN=CC=C2,2048,morgan
DB00735,CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32,2048,morgan
DB00980,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,2048,morgan
DB00726,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,2048,morgan
DB08974,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F,2048,morgan
DB00587,CCC(CC)(CC(=O)NC1=CC=CC(=C1)C=CC2=NC(=CS2)C3CCC3)C(=O)O,2048,morgan
DB01146,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB00509,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,2048,morgan
DB01579,CC1C(OCCN1C)C2=CC=CC=C2,2048,morgan
DB00768,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,2048,morgan
DB00181,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,2048,morgan
DB01628,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C,2048,morgan
DB00756,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,2048,morgan
DB00741,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,2048,morgan
DB08815,C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O,2048,morgan
DB00602,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C.CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)OC1C(C)C,2048,morgan
DB00213,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,2048,morgan
DB00123,C(CCN)CC(C(=O)O)N,2048,morgan
DB09003,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N,2048,morgan
DB00333,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,2048,morgan
DB00766,C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,2048,morgan
DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,2048,morgan
DB00303,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,2048,morgan
DB01032,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,2048,morgan
DB01320,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,2048,morgan
DB00845,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,2048,morgan
DB08954,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3,2048,morgan
DB00271,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I,2048,morgan
DB08802,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C,2048,morgan
DB04552,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,2048,morgan
DB08996,CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C,2048,morgan
DB01463,CCNC1C2CCC(C2)C1C3=CC=CC=C3,2048,morgan
DB00697,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,2048,morgan
DB00224,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,2048,morgan
DB06766,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,2048,morgan
DB01614,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C,2048,morgan
DB01044,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,2048,morgan
DB00339,C1=CN=C(C=N1)C(=O)N,2048,morgan
DB00494,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,2048,morgan
DB00385,CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,2048,morgan
DB00915,C1C2CC3CC1CC(C2)(C3)N,2048,morgan
DB08983,CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl,2048,morgan
DB01164,[Cl-].[Cl-].[Ca+2],2048,morgan
DB00749,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,2048,morgan
DB00206,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,2048,morgan
DB01115,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,2048,morgan
DB00807,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,2048,morgan
DB00245,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,2048,morgan
DB00883,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],2048,morgan
DB00744,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,2048,morgan
DB00604,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,2048,morgan
DB00866,CC(C)NCC(COC1=CC=CC=C1CC=C)O,2048,morgan
DB06800,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6,2048,morgan
DB06209,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,2048,morgan
DB01240,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,2048,morgan
DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,2048,morgan
DB01232,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,2048,morgan
DB08911,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,2048,morgan
DB04843,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,2048,morgan
DB00966,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,2048,morgan
DB00700,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,2048,morgan
DB00315,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,2048,morgan
DB00642,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O,2048,morgan
DB08967,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C,2048,morgan
DB08806,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2,2048,morgan
DB00134,CSCCC(C(=O)O)N,2048,morgan
DB08816,CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F,2048,morgan
DB00304,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,2048,morgan
DB00836,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,2048,morgan
DB08965,CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,2048,morgan
DB00792,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,2048,morgan
