index,smiles
3442,CC(C)C[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CN=CC=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O
3443,OC(=O)COC1=C(SC(=C1Br)C1=CC=C(O)C=C1)C(O)=O
3444,NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=C1/SC(=N)NC1=O
3445,[H][C@]1(CC=C(C)C)O[C@]1(C)[C@@]1([H])[C@]([H])(OC)[C@@]([H])(CC[C@]11CO1)OC(=O)NC(=O)CCl
3446,N#CC1=NC2=C(N=CN2C2CCCC2)C(NC2=CC=CC=C2OCCCN2C=CN=C2)=N1
3447,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
3448,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
3449,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
3450,NC1=CC=CC=C1CO
3451,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC
3452,[H][C@@](C)(CCC1=CC=C(O)C=C1)NC(=O)CC1=C(NC2=C1C=CC=C2)C1=CC=CC=C1
3453,NC(N)=N
3454,S=P(N1CC1)(N1CC1)N1CC1
3455,COC(=O)C1=CCCN(C)C1
3456,[H][C@@](CS(=O)(=O)CC1=C(OC(F)F)C=CC=C1)(OC(=O)N1CCOCC1)C(=O)NCC#N
3457,[H]N(C(C)=O)[C@]([H])(CC1=C2C=CC=CC2=CC=C1)[B-](O)(O)O
3458,[H][C@](NC(=O)CN1C(=O)C(NS(C)(=O)=O)=CN=C1C1=CC=C(N)C=C1)(C(C)C)C(=O)C(F)(F)F
3459,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
3460,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O
3461,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F
3462,N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
3463,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
3464,COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1
3465,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
3466,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
3467,NC(=O)C1=CC=CC=C1NC1=NC(NC2=CC(O)=CC=C2)=NC=C1
3468,OC1=CC=C(C=C1)C1=CC=C2C(C=CC(O)=C2Cl)=C1
3469,NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-]
3470,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1
3471,[H][C@@]1(CO[C@](C)(OC1)C(O)=O)OC(O)=NCCN=C(O)O[C@@]1([H])CO[C@](C)(OC1)C(O)=O
3472,COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1
3473,CCCCCCCCCCCCC(O)=O
3474,CCOC(=O)C(C)=O
3475,NS(=O)(=O)C1=CC=C(N2CCCC2=O)C(=C1)[N+]([O-])=O
3476,[H][C@](O)(CN)CNC1=C2N=CC=CC2=C(C=C1)[N+]([O-])=O
3477,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
3478,OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC
3479,OC(=O)C(=O)CC(=O)C1=CC=CC(=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1
3480,CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
3481,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
3482,OB1OCCO1
3483,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC
3484,[H]N=C(N)C1=CC2=C(C=C1)N1[Zn]N3C(CC1=[NH+]2)=[NH+]C1=C3C=CC(=C1)C(N)=N[H]
3485,[H]N=C(CC1=CNC2=CC=CC=C12)C(O)=O
3486,[H][C@](CC=C)(C=O)[C@@]1([H])CCC[C@]1([H])O
3487,[Mn++]
3488,CN1C=C(C=N1)C1=NN2C(SC3=CC=C4N=CC=CC4=C3)=NN=C2C=C1
3489,[H][C@]1(CO)O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(OP(O)(O)=O)[C@]1([H])O
3490,[H]C(=NN1CCOC1=O)C1=CC=C(O1)[N+]([O-])=O
3491,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)C3=CC=CC=C3)[C@@]3([H])[C@@](C)([C@@H](O)C[C@@]4([H])OC[C@@]34OC(=O)C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1
3492,[H][C@]1(N)CN(C[C@@]1([H])C(=O)N1CCCC1)C(=O)C1=CN=C2C=CC=CC2=N1
3493,CC(C)(C)C1=NN(C(NC(=O)NC2=CC=CC=C2)=C1)C1=CC=CC(N)=C1
3494,[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O
3495,CCN(CC)C1=CC(O)=C(\C=C(/C)C(O)=O)C=C1
3496,NS(=O)(=O)C1=NN=C(S1)C1=CC=CC=C1Cl
3497,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=C(C)C=CC=C12
3498,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O
3499,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=CN=CN=C23)[C@]([H])(O)[C@]1([H])O
3500,NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CN=CC=C1
3501,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1
3502,[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(O)=O
3503,[H]N([H])C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[W](O)(=O)O[W](O)(O)=O)[C@@H](O)[C@H]1O
3504,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1
3505,O=CCCCC1CCNCC1
3506,OCCN(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1
3507,COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1
3508,NC1=C(F)C=NC(=O)N1
3509,[H]\C(=C(\[H])C(C)(C)C)[C@@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(OC)C(O)=N[C@@]1([H])CC[C@@]([H])(O)CN=C1O
3510,[Zn+4].[H]\C(C)=C1\C(C)=C2[N-]\C\1=C([H])/C1=C(C)C(=C([H])C)\C([N-]1)=C([H])\C1=C(C)C(CCC(O)=O)=C([N-]1)\C([H])=C1/[N-]\C(=C/2\[H])C(C)=C1CCC(O)=O
3511,CC1=NC=C(N1CCO)[N+]([O-])=O
3512,N[C@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O
3513,CC(C)C[C@H](NC(=O)[C@@H](O)CC(O)=O)C(=O)NCCCCNC(N)=[NH2+]
3514,[H][C@@]([NH3+])(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CCCNC(N)=N)[C@]([H])(O)CCl
3515,CCCCCCCCCCCCO
3516,CC[C@@H](CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2
3517,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
3518,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
3519,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(O)=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])O
3520,O=CN(C1CCC1)C1CCCC1
3521,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1
3522,[H][C@@]12CCCC[C@@]11CCN(CC=C)[C@@H]2CC2=C1C=C(O)C=C2
3523,NCCCC(N)(C(F)F)C(O)=O
3524,ClC1=CC=C(CCC2(CN3C=CN=C3)OCCO2)C=C1
3525,OC1=CC2=C(C=C1)N=C(O2)C1=C2C=CC=C(O)C2=CC=C1
3526,[H][C@@](CC1CCCCC1)(NC1=NC2=CC=CC=C2O1)C(=O)NCCNC1=CC=C(OC)C=C1
3527,CC(=O)NCCC1=CN=CN1
3528,OC1=CC=C(\C=N\OC(=O)C2CCCCC2)C=C1
3529,CC1=CC=C(C=C1)C1=NN(C2=C1C(N)=NC=N2)C(C)(C)C
3530,[H]\C1=C([H])\[C@]2([H])C[C@]2(N=C(O)[C@]2([H])C[C@]([H])(C[C@@]2([H])C(=O)N(C)CCCC1)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(O)=NS(=O)(=O)C1CC1
3531,[H][C@](O)(CO)CON=C(O)C1=CC(Br)=C(F)C(F)=C1NC1=C(F)C=C(I)C=C1
3532,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)[C@@H](OCCCO)[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O
3533,NC(=N)NC1=CC=C(CO)C=C1
3534,NC1=NN=C2C(CCC3=CC=CC=C23)=C1
3535,N#CC1=CC=C(\N=C2/O[C@@]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1Cl
3536,NC1=NC=CC(OC2=C(F)C=C(NC(=O)NC(=O)CC3=CC=C(F)C=C3)C=C2)=C1
3537,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1
3538,COC1=CC=C(O)C=C1NC(=O)NC(=O)C1=CC=C(F)C=C1Cl
3539,NC1=CC=CC(=C1)C1=C2N=C(NC3=CC=CC(Cl)=C3)C=CN2N=C1
3540,NC1=NC2=C(C(N)=N1)C(OCC1CCN(CC3=C(Cl)C(Cl)=CC=C3)CC1)=CC=C2
3541,N[C@H](CO)CC1CCCCC1
3542,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
3543,OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1
3544,NC1=NCCS1
3545,COC(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)[C@@H](C)NC(=O)C1=CC=C(C=C1)C1=CC=CC(CN)=C1
3546,NCCNC[C@@H](N)CCCNC(=N)N[N+]([O-])=O
3547,OCC1=CC=CC(F)=C1F
3548,CNS(=O)(=O)C1=CC=C(NC2=NC(=CC=N2)C2=CN=C(C)N2C2CC2)C=C1
3549,[H]N=C([H])C(=C)CCC1=CC=C(F)C=C1
3550,[H][C@@](C)(NC)C(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(=O)N[C@]1([H])CCCC2=C1C=CC=C2)C(C)(C)C
3551,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCCC)C(=O)N1CCC[C@@]1([H])C(=O)OC
3552,CN1C=CC(=O)C(O)=C1C
3553,CCOC(=O)C1=C(\C(=C/N)C#N)C2=C(N1C)C(Cl)=C(Cl)C=C2
3554,C[C@@H](OC1=CC(=CN=C1N)C1=CN(N=C1)C1CCNCC1)C1=C(Cl)C=CC(F)=C1Cl
3555,[H]\C(C1=C(C)C(CCC(O)=O)=C(N1)C(\[H])=C1/N=C(O)C(C)=C1CC)=C1\N=C(\C(\[H])=C2/N=C(O)C(C)=C2CC)C(CCC(O)=O)=C1C
3556,OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1
3557,[H][C@](CC)(C1=CC=C(O)C=C1)[C@]([H])(CC)C1=CC=C(O)C=C1
3558,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12
3559,[H][C@](N)(CCC1=CC=CC=C1)C(C)=O
3560,OC(=O)CCP(O)(O)=O
3561,OC(=O)CCCCCNC(=O)NC1CCCCC1
3562,[H][C@]1(N)CN(CC[C@]1([H])C1=CC(F)=C(F)C=C1F)C1=NC=NC(=C1)C1=CC=CC(=C1)S(C)(=O)=O
3563,CCNC
3564,[H][C@@](C)(C[C@]([H])(N)C(O)=O)C([O-])=O
3565,CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
3566,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
3567,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1
3568,[H][C@@](CC1=CC=CC=C1)(OC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O
3569,C[C@@H](O)[C@@H](O)C1=CN=C2N=C(N)NC(=O)C2=N1
3570,[H][C@@](C)(CCC(=O)N(CCCN=C(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO)CCCN=C(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C
3571,COC1=CC=C(C=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
3572,O[Zn-](O)O
3573,[H][C@@](C)(N)[P@](O)(=O)C[C@@]([H])(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N[C@@]([H])(C)C(O)=O
3574,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
3575,[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CNC2=CC=CC=C12)C(=O)NC
3576,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C
3577,CC(C)(C)C(=O)OC1=CC=C2N(CCCO)C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)=NC2=C1
3578,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
3579,COC1=CC(=CC(OC)=C1)C1=NC(=C(CN)C(N)=N1)C1=CC=C(Cl)C=C1Cl
3580,[H][C@@](C)(NC(=O)[C@]([H])(CC(C)C)NC(=O)[C@]([H])(CC(C)C)CC(=O)NO)C(=O)OCC
3581,[H][C@@](CC(C)C)(N=C(O)C1=CC2=CC=CC=C2O1)C(O)=N[C@@]1([H])CCCN(CC1=O)S(=O)(=O)C1=CC=CC=N1
3582,NCCC1=CC=C(C=C1)S(F)(=O)=O
3583,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
3584,[H][C@@](C)(O)[C@@]([H])(CCC1=CC=CC2=C1C=CC=C2)N1C=NC(=C1)C(N)=O
3585,CN(CCCCC(O)=O)C1=CC=C(\C=C\C2=CC=C(C=C2)[N+]([O-])=O)C=C1
3586,N[C@@H](CC(=O)N1CCCNC(=O)C1CC(F)(F)F)CC1=C(F)C=C(F)C(F)=C1
3587,OC(=O)C1=CC=CC(\C=N\OCCO\N=C\C2=CC(=O)NC(=O)N2)=C1
3588,CC[C@@H](C)[C@@H](NS(=O)(=O)CC1=CC(=CC=C1)C(O)=O)C(=O)N[C@@H](CCC(N)=N)C(=O)NCC1=CC=C(C=C1)C(N)=N
3589,CC1=CC(=O)OC2=C1C=CC(N)=C2
3590,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2C=CN(CCC3=CC=NC=C3)C2=C1)N1CCOCC1
3591,NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)NCC1=CC=CS1
3592,CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO
3593,[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC
3594,ClC1=CC=C(C=C1)C1=NN\C(SC1)=N\CCC=C
3595,[H][C@]1(CC[C@](C)(CCC#CC(O)(C(F)(F)F)C(F)(F)F)C1(C)C)\C=C\C=C1C[C@](O)([H])C[C@@](O)([H])C1
3596,CN(CCCCCCOC1=CC=C(C(=O)C2=CC=C(Br)C=C2)C(F)=C1)CC=C
3597,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC
3598,N=C1NC=NC2=C1NC=C2
3599,NCCC1=CNC=N1
3600,[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O
3601,COC1=CC(=C([O-])C(=C1)C1=CC2=CC(=CC=C2N1)C(N)=[NH2+])C1=CC=CC=C1
3602,NC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@H]2O[C@@H](CP(O)(O)=O)O[C@@H]12
3603,NC(=O)C1=NC(=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O
3604,OC1=CC=C2[C@H](N(CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCCC2)C=C1
3605,[H][C@](N)(CCSCC)[C@]([H])(O)C(=O)N[C@@]([H])(C)C1=C2C=CC=CC2=CC=C1
3606,CNCC1=CC=C(C=C1)C1=NC=NC2=C1N=CN2
3607,OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl
3608,[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(C3=NC(=C[Se]3)C(O)=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
3609,[H][C@]1(O)CN(CC(=O)NC2=C(F)C=C(C=C2)N2C=CC=CC2=O)C[C@]1([H])NC(=O)C1=CC=C(Cl)S1
3610,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC
3611,COC1=CC=C(C=C1)C1=C(C=CC(C(=O)C2=C(O)N(N=C2)C(C)(C)C)=C1C)S(C)(=O)=O
3612,[H][C@@](CC1=CC(C(O)=O)=C(CC(O)=O)C=C1)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
3613,[H]\C(=C(\[H])C(=O)OC)C(=O)OC
3614,[H][C@@](CC1=CC=CC=C1)(NC(O)=N[C@@]([H])(CC1=CC=C(OC(C(O)=O)C(O)=O)C=C1)C(O)=NCCCCC)C(O)=O
3615,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
3616,BrC1=C2N=C(C=C(NCC3=CC=CN=C3)N2N=C1)C1=CC=CC=C1
3617,C[C@H](CS)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1
3618,CC(C)=CCOC1=CC=C(\C=C\C(=O)C2=C(OCC(O)=O)C=C(OCC=C(C)C)C=C2)C=C1
3619,OC(=O)CBr
3620,[H][C@@](C)(N1CC[C@]([H])(NS(=O)(=O)CCC2=CC=C(Cl)S2)C1=O)C(=O)N1CCOCC1
3621,CC1=CC2=C(C=C1)N(CCCN)C1=C2C2=C(C(=O)NC2=O)C(C)=C1
3622,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
3623,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N
3624,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]
3625,CN(CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N)C(=O)NO
3626,CC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
3627,OS(=O)(=O)OC[C@H]1O[C@@](COS(O)(=O)=O)(O[C@H]2O[C@H](COS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
3628,[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)C(=O)CN1C=CN=C1
3629,CC1=CC(C=O)=C(OP(O)(O)=O)C(C=O)=C1
3630,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1
3631,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1
3632,O=[As]O[As]=O
3633,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(CC[Si](C)(C)C)C4=CC=CC=C4N=C13)C2=O
3634,CN1C=NC=C1[C@@](N)(C1=CC=C(Cl)C=C1)C1=CC2=C(C=C1)N(C)C(=O)C=C2C1=CC(Cl)=CC=C1
3635,CC(C)C1=CN=C(NC2=CC=C(C=C2)S(N)(=O)=O)S1
3636,[H][C@]1(CCC)COC2=C(SC=C2)C(=N)N1
3637,NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1
3638,[H][C@](N)(CS)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
3639,[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1
3640,CCCOC1=CC=C(CC(O)=O)C=C1Cl
3641,NC(=N)C1=CC=C(O)C(CN2CC[C@H](NS(=O)(=O)C3=CC4=C(S3)C=CC=N4)C2=O)=C1
3642,BrC1=CN=C2N1C=C(C=C2NCC1=CN=CN=C1)C1=CC=CC=C1
3643,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
3644,CCCCS(=O)(=O)CCC(O)=O
3645,CC(C)OP(=O)OC(C)C
3646,[NH3+]CCCCO
3647,[H][C@]12CC[C@]3(C)C(=O)N(CC4=CC=CN=C4)C(=O)C[C@@]3([H])[C@]1([H])CCC1=C2C=CC(OS(N)(=O)=O)=C1
3648,CC1=C(OC2=CC=C(Cl)C=C12)S(=O)(=O)C1=NNC(=O)C=C1
3649,CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12
3650,OC1=CC(O)=C(Cl)C=C1C1=NOC2=C1C=C(NCCN1CCOCC1)C=C2
3651,OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1
3652,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C
3653,CO[C@H](C\C=C\N(C)C=O)[C@@H](C)C(=O)CC[C@H](C)[C@H](OC)[C@H](C)[C@H]1OC(=O)\C=C\C=C(C)/C[C@H](CC2=CC(=O)O[C@H]([C@H]2O)[C@H](C)[C@H](C[C@H](OC)\C=C\[C@H](C)[C@@H](O)C[C@@H](OC)\C=C\[C@@H]1C)OC)OC
3654,[H]C(C)(OC(=O)N(C)C1=C(COC(=O)CNC)C=CC=N1)[N+]1=CN(C[C@](O)(C2=C(F)C=CC(F)=C2)[C@@]([H])(C)C2=NC(=CS2)C2=CC=C(C=C2)C#N)N=C1
3655,NC1=NC2=C(N(CCNC(CO)CO)C=N2)C(=O)N1
3656,NS(=O)(=O)C1=CC=C(NC2=NC(Cl)=CN=C2)C=C1
3657,CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O
3658,[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OC1=CC=CC(=C1)C(N)=N)OC1=CC(=CC=C1)C(N)=N
3659,[H][C@@]1(C)C2=CC(O)=CC=C2O[C@@]([H])(C2=CC=C(OCCN3CCCC3)C=C2)[C@@]1([H])C1=CC=C(O)C=C1
3660,[H][C@@](CO)(N=C(O)CCN=C(O)CBr)C(O)=NCCC1=CC=C(C=C1)N=C(O)C(O)=O
3661,COC1=CC=CC(OC)=C1CN1CCC(CC1)NC(=O)CCCS
3662,OCCCNCCS(=O)(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1
3663,OC(=O)CNC(=O)C1=C(O)C2=CC=CC(I)=C2C=N1
3664,[H]N=C(C)N1CCC(CC1)OC1=CC2=C(C=C1)N=C(C)N2CC1=CC2=C(C=C1)C=CC(=C2)C(N)=[NH2+]
3665,CN(C)CCCN1C=C(C2=C1C=CC=C2)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2
3666,CC(=O)NC1=NC(=C(N1)C1=CC=C2N=CC=NC2=C1)C1=NC(C)=C(F)C=C1
3667,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C=C(F)C=C1
3668,CNC(C)CC1CCCCC1
3669,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1
